,State,Year,Quater,District,RegisteredUser
4622,punjab,2021,4,140301,109619
4623,punjab,2021,4,141003,107724
4624,punjab,2021,4,145001,94773
4625,punjab,2021,4,141007,90040
4626,punjab,2021,4,144001,85478
4627,punjab,2021,2,143001,313340
4628,punjab,2021,2,141008,172469
4629,punjab,2021,2,141001,105913
4630,punjab,2021,2,147001,99727
4631,punjab,2021,2,140603,99698
4632,punjab,2021,2,140301,96091
4633,punjab,2021,2,141003,93638
4634,punjab,2021,2,145001,82752
4635,punjab,2021,2,141007,77652
4636,punjab,2021,2,144001,74733
4637,punjab,2021,1,143001,293006
4638,punjab,2021,1,141008,160672
4639,punjab,2021,1,141001,98982
4640,punjab,2021,1,140603,93273
4641,punjab,2021,1,147001,93261
4642,punjab,2021,1,140301,89916
4643,punjab,2021,1,141003,87313
4644,punjab,2021,1,145001,77208
4645,punjab,2021,1,141007,72244
4646,punjab,2021,1,144001,69853
4647,punjab,2021,3,143001,335748
4648,punjab,2021,3,141008,185668
4649,punjab,2021,3,141001,113616
4650,punjab,2021,3,147001,106847
4651,punjab,2021,3,140603,106702
4652,punjab,2021,3,140301,102934
4653,punjab,2021,3,141003,100724
4654,punjab,2021,3,145001,88761
4655,punjab,2021,3,141007,83818
4656,punjab,2021,3,144001,80134
4657,punjab,2019,4,143001,181854
4658,punjab,2019,4,141008,95986
4659,punjab,2019,4,141001,65261
4660,punjab,2019,4,140603,63297
4661,punjab,2019,4,147001,60870
4662,punjab,2019,4,140301,60612
4663,punjab,2019,4,141003,53849
4664,punjab,2019,4,145001,48845
4665,punjab,2019,4,144001,45418
4666,punjab,2019,4,151001,44790
4667,punjab,2019,2,143001,142830
4668,punjab,2019,2,141008,75374
4669,punjab,2019,2,140603,51976
4670,punjab,2019,2,141001,51332
4671,punjab,2019,2,140301,49010
4672,punjab,2019,2,147001,48451
4673,punjab,2019,2,141003,43136
4674,punjab,2019,2,145001,38854
4675,punjab,2019,2,151001,36490
4676,punjab,2019,2,144001,35403
4677,punjab,2019,1,143001,119228
4678,punjab,2019,1,141008,64166
4679,punjab,2019,1,140603,45359
4680,punjab,2019,1,141001,42727
4681,punjab,2019,1,140301,42199
4682,punjab,2019,1,147001,40621
4683,punjab,2019,1,141003,37255
4684,punjab,2019,1,145001,33513
4685,punjab,2019,1,151001,32544
4686,punjab,2019,1,152116,30355
4687,punjab,2019,3,143001,163956
4688,punjab,2019,3,141008,86040
4689,punjab,2019,3,141001,59363
4690,punjab,2019,3,140603,58135
4691,punjab,2019,3,140301,55421
4692,punjab,2019,3,147001,55395
4693,punjab,2019,3,141003,48731
4694,punjab,2019,3,145001,43993
4695,punjab,2019,3,144001,41150
4696,punjab,2019,3,151001,41035
4697,punjab,2020,4,143001,271907
4698,punjab,2020,4,141008,148538
4699,punjab,2020,4,141001,92089
4700,punjab,2020,4,147001,86847
4701,punjab,2020,4,140603,86818
4702,punjab,2020,4,140301,83566
4703,punjab,2020,4,141003,80862
4704,punjab,2020,4,145001,71859
4705,punjab,2020,4,141007,66530
4706,punjab,2020,4,144001,65000
4707,punjab,2020,2,143001,223933
4708,punjab,2020,2,141008,121221
4709,punjab,2020,2,141001,78741
4710,punjab,2020,2,140603,73870
4711,punjab,2020,2,147001,73497
4712,punjab,2020,2,140301,70939
4713,punjab,2020,2,141003,66920
4714,punjab,2020,2,145001,60258
4715,punjab,2020,2,144001,54721
4716,punjab,2020,2,141007,54075
4717,punjab,2020,1,143001,202216
4718,punjab,2020,1,141008,107678
4719,punjab,2020,1,141001,71885
4720,punjab,2020,1,140603,68646
4721,punjab,2020,1,147001,66785
4722,punjab,2020,1,140301,66070
4723,punjab,2020,1,141003,59951
4724,punjab,2020,1,145001,53948
4725,punjab,2020,1,144001,49899
4726,punjab,2020,1,151001,48875
4727,punjab,2020,3,143001,247481
4728,punjab,2020,3,141008,134739
4729,punjab,2020,3,141001,85126
4730,punjab,2020,3,147001,80029
4731,punjab,2020,3,140603,79903
4732,punjab,2020,3,140301,77135
4733,punjab,2020,3,141003,73781
4734,punjab,2020,3,145001,65997
4735,punjab,2020,3,141007,60291
4736,punjab,2020,3,144001,59885
4737,punjab,2023,2,143001,473406
4738,punjab,2023,2,141008,270095
4739,punjab,2023,2,141001,161489
4740,punjab,2023,2,140603,150206
4741,punjab,2023,2,147001,150119
4742,punjab,2023,2,141003,145745
4743,punjab,2023,2,140301,144358
4744,punjab,2023,2,145001,126098
4745,punjab,2023,2,141007,124029
4746,punjab,2023,2,144001,113407
4747,punjab,2023,1,143001,456622
4748,punjab,2023,1,141008,259310
4749,punjab,2023,1,141001,155573
4750,punjab,2023,1,140603,144965
4751,punjab,2023,1,147001,144751
4752,punjab,2023,1,141003,140056
4753,punjab,2023,1,140301,139296
4754,punjab,2023,1,145001,121502
4755,punjab,2023,1,141007,118808
4756,punjab,2023,1,144001,109356
4757,punjab,2023,3,143001,491581
4758,punjab,2023,3,141008,280721
4759,punjab,2023,3,141001,167486
4760,punjab,2023,3,140603,155847
4761,punjab,2023,3,147001,155727
4762,punjab,2023,3,141003,151376
4763,punjab,2023,3,140301,149749
4764,punjab,2023,3,145001,131029
4765,punjab,2023,3,141007,129075
4766,punjab,2023,3,144001,117565
4767,punjab,2018,4,143001,99483
4768,punjab,2018,4,141008,52833
4769,punjab,2018,4,140603,38176
4770,punjab,2018,4,141001,36199
4771,punjab,2018,4,140301,35509
4772,punjab,2018,4,147001,34358
4773,punjab,2018,4,141003,31098
4774,punjab,2018,4,151001,28272
4775,punjab,2018,4,145001,27844
4776,punjab,2018,4,152116,26604
4777,punjab,2018,2,143001,59405
4778,punjab,2018,2,141008,30839
4779,punjab,2018,2,140603,24429
4780,punjab,2018,2,140301,23138
4781,punjab,2018,2,141001,22841
4782,punjab,2018,2,147001,21810
4783,punjab,2018,2,151001,19252
4784,punjab,2018,2,141003,18767
4785,punjab,2018,2,152116,18559
4786,punjab,2018,2,145001,16592
4787,punjab,2018,1,143001,43359
4788,punjab,2018,1,141008,22225
4789,punjab,2018,1,140603,18219
4790,punjab,2018,1,140301,17469
4791,punjab,2018,1,141001,17181
4792,punjab,2018,1,147001,16257
4793,punjab,2018,1,151001,14526
4794,punjab,2018,1,152116,14095
4795,punjab,2018,1,141003,13657
4796,punjab,2018,1,140308,12084
4797,punjab,2018,3,143001,76846
4798,punjab,2018,3,141008,40803
4799,punjab,2018,3,140603,30767
4800,punjab,2018,3,141001,28616
4801,punjab,2018,3,140301,28551
4802,punjab,2018,3,147001,27232
4803,punjab,2018,3,141003,24088
4804,punjab,2018,3,151001,23352
4805,punjab,2018,3,152116,22303
4806,punjab,2018,3,145001,21456
4807,madhya-pradesh,2022,4,482002,303133
4808,madhya-pradesh,2022,4,452001,276072
4809,madhya-pradesh,2022,4,455001,274876
4810,madhya-pradesh,2022,4,452010,255626
4811,madhya-pradesh,2022,4,462001,223606
4812,madhya-pradesh,2022,4,457001,223077
4813,madhya-pradesh,2022,4,482001,205810
4814,madhya-pradesh,2022,4,480001,202602
4815,madhya-pradesh,2022,4,474001,191690
4816,madhya-pradesh,2022,4,485001,190477
4817,madhya-pradesh,2022,2,482002,274815
4818,madhya-pradesh,2022,2,452001,250461
4819,madhya-pradesh,2022,2,455001,248656
4820,madhya-pradesh,2022,2,452010,232223
4821,madhya-pradesh,2022,2,462001,202395
4822,madhya-pradesh,2022,2,457001,201497
4823,madhya-pradesh,2022,2,482001,186815
4824,madhya-pradesh,2022,2,480001,183624
4825,madhya-pradesh,2022,2,474001,173002
4826,madhya-pradesh,2022,2,485001,172044
4827,madhya-pradesh,2022,1,482002,261115
4828,madhya-pradesh,2022,1,452001,238296
4829,madhya-pradesh,2022,1,455001,235768
4830,madhya-pradesh,2022,1,452010,220888
4831,madhya-pradesh,2022,1,462001,192336
4832,madhya-pradesh,2022,1,457001,190837
4833,madhya-pradesh,2022,1,482001,177586
4834,madhya-pradesh,2022,1,480001,174161
4835,madhya-pradesh,2022,1,474001,164039
4836,madhya-pradesh,2022,1,485001,163020
4837,madhya-pradesh,2022,3,482002,288913
4838,madhya-pradesh,2022,3,452001,263235
4839,madhya-pradesh,2022,3,455001,262081
4840,madhya-pradesh,2022,3,452010,243950
4841,madhya-pradesh,2022,3,462001,212978
4842,madhya-pradesh,2022,3,457001,212433
4843,madhya-pradesh,2022,3,482001,196282
4844,madhya-pradesh,2022,3,480001,193259
4845,madhya-pradesh,2022,3,474001,182361
4846,madhya-pradesh,2022,3,485001,181296
4847,madhya-pradesh,2021,4,482002,246911
4848,madhya-pradesh,2021,4,452001,225433
4849,madhya-pradesh,2021,4,455001,222066
4850,madhya-pradesh,2021,4,452010,208931
4851,madhya-pradesh,2021,4,462001,181784
4852,madhya-pradesh,2021,4,457001,179603
4853,madhya-pradesh,2021,4,482001,167796
4854,madhya-pradesh,2021,4,480001,164329
4855,madhya-pradesh,2021,4,474001,154609
4856,madhya-pradesh,2021,4,485001,153628
4857,madhya-pradesh,2021,2,482002,216522
4858,madhya-pradesh,2021,2,452001,198059
4859,madhya-pradesh,2021,2,455001,193208
4860,madhya-pradesh,2021,2,452010,183345
4861,madhya-pradesh,2021,2,462001,159236
4862,madhya-pradesh,2021,2,457001,155865
4863,madhya-pradesh,2021,2,482001,147363
4864,madhya-pradesh,2021,2,480001,143414
4865,madhya-pradesh,2021,2,474001,134469
4866,madhya-pradesh,2021,2,485001,133879
4867,madhya-pradesh,2021,1,482002,202915
4868,madhya-pradesh,2021,1,452001,185582
4869,madhya-pradesh,2021,1,455001,180488
4870,madhya-pradesh,2021,1,452010,171754
4871,madhya-pradesh,2021,1,462001,149137
4872,madhya-pradesh,2021,1,457001,145248
4873,madhya-pradesh,2021,1,482001,138100
4874,madhya-pradesh,2021,1,480001,134163
4875,madhya-pradesh,2021,1,474001,125599
4876,madhya-pradesh,2021,1,485001,125104
4877,madhya-pradesh,2021,3,482002,231582
4878,madhya-pradesh,2021,3,452001,211664
4879,madhya-pradesh,2021,3,455001,207599
4880,madhya-pradesh,2021,3,452010,196173
4881,madhya-pradesh,2021,3,462001,170393
4882,madhya-pradesh,2021,3,457001,167859
4883,madhya-pradesh,2021,3,482001,157536
4884,madhya-pradesh,2021,3,480001,153878
4885,madhya-pradesh,2021,3,474001,144518
4886,madhya-pradesh,2021,3,485001,143700
4887,madhya-pradesh,2019,4,452001,134323
4888,madhya-pradesh,2019,4,482002,134193
4889,madhya-pradesh,2019,4,452010,120352
4890,madhya-pradesh,2019,4,455001,120057
4891,madhya-pradesh,2019,4,462001,96155
4892,madhya-pradesh,2019,4,482001,93550
4893,madhya-pradesh,2019,4,457001,89121
4894,madhya-pradesh,2019,4,480001,85991
4895,madhya-pradesh,2019,4,485001,82766
4896,madhya-pradesh,2019,4,452016,81668
4897,madhya-pradesh,2019,2,452001,108587
4898,madhya-pradesh,2019,2,482002,104846
4899,madhya-pradesh,2019,2,452010,99616
4900,madhya-pradesh,2019,2,455001,98265
4901,madhya-pradesh,2019,2,462001,75250
4902,madhya-pradesh,2019,2,482001,74711
4903,madhya-pradesh,2019,2,457001,70728
4904,madhya-pradesh,2019,2,480001,69139
4905,madhya-pradesh,2019,2,485001,66578
4906,madhya-pradesh,2019,2,452016,65634
4907,madhya-pradesh,2019,1,452001,94894
4908,madhya-pradesh,2019,1,482002,92148
4909,madhya-pradesh,2019,1,452010,89541
4910,madhya-pradesh,2019,1,455001,87837
4911,madhya-pradesh,2019,1,462001,65450
4912,madhya-pradesh,2019,1,482001,64389
4913,madhya-pradesh,2019,1,457001,61687
4914,madhya-pradesh,2019,1,480001,60744
4915,madhya-pradesh,2019,1,485001,59332
4916,madhya-pradesh,2019,1,452016,57554
4917,madhya-pradesh,2019,3,452001,122796
4918,madhya-pradesh,2019,3,482002,119882
4919,madhya-pradesh,2019,3,452010,110196
4920,madhya-pradesh,2019,3,455001,109090
4921,madhya-pradesh,2019,3,462001,85889
4922,madhya-pradesh,2019,3,482001,85035
4923,madhya-pradesh,2019,3,457001,80045
4924,madhya-pradesh,2019,3,480001,77495
4925,madhya-pradesh,2019,3,485001,74626
4926,madhya-pradesh,2019,3,452016,73956
4927,madhya-pradesh,2020,4,482002,188460
4928,madhya-pradesh,2020,4,452001,173333
4929,madhya-pradesh,2020,4,455001,167885
4930,madhya-pradesh,2020,4,452010,160146
4931,madhya-pradesh,2020,4,462001,138574
4932,madhya-pradesh,2020,4,457001,134427
4933,madhya-pradesh,2020,4,482001,128730
4934,madhya-pradesh,2020,4,480001,124525
4935,madhya-pradesh,2020,4,474001,116379
4936,madhya-pradesh,2020,4,452016,116281
4937,madhya-pradesh,2020,2,482002,158954
4938,madhya-pradesh,2020,2,452001,153695
4939,madhya-pradesh,2020,2,455001,144023
4940,madhya-pradesh,2020,2,452010,139367
4941,madhya-pradesh,2020,2,462001,116167
4942,madhya-pradesh,2020,2,457001,111581
4943,madhya-pradesh,2020,2,482001,110268
4944,madhya-pradesh,2020,2,480001,104519
4945,madhya-pradesh,2020,2,452016,98532
4946,madhya-pradesh,2020,2,485001,98080
4947,madhya-pradesh,2020,1,482002,146207
4948,madhya-pradesh,2020,1,452001,144699
4949,madhya-pradesh,2020,1,455001,130830
4950,madhya-pradesh,2020,1,452010,129645
4951,madhya-pradesh,2020,1,462001,106091
4952,madhya-pradesh,2020,1,482001,101513
4953,madhya-pradesh,2020,1,457001,98886
4954,madhya-pradesh,2020,1,480001,94636
4955,madhya-pradesh,2020,1,485001,90615
4956,madhya-pradesh,2020,1,452016,89460
4957,madhya-pradesh,2020,3,482002,173274
4958,madhya-pradesh,2020,3,452001,162767
4959,madhya-pradesh,2020,3,455001,155823
4960,madhya-pradesh,2020,3,452010,149318
4961,madhya-pradesh,2020,3,462001,127166
4962,madhya-pradesh,2020,3,457001,122974
4963,madhya-pradesh,2020,3,482001,119294
4964,madhya-pradesh,2020,3,480001,114237
4965,madhya-pradesh,2020,3,485001,107317
4966,madhya-pradesh,2020,3,452016,107084
4967,madhya-pradesh,2023,2,482002,328764
4968,madhya-pradesh,2023,2,455001,299405
4969,madhya-pradesh,2023,2,452001,298290
4970,madhya-pradesh,2023,2,452010,276442
4971,madhya-pradesh,2023,2,457001,243148
4972,madhya-pradesh,2023,2,462001,242442
4973,madhya-pradesh,2023,2,482001,222664
4974,madhya-pradesh,2023,2,480001,220177
4975,madhya-pradesh,2023,2,474001,208417
4976,madhya-pradesh,2023,2,485001,207361
4977,madhya-pradesh,2023,1,482002,317133
4978,madhya-pradesh,2023,1,452001,288286
4979,madhya-pradesh,2023,1,455001,287746
4980,madhya-pradesh,2023,1,452010,266938
4981,madhya-pradesh,2023,1,462001,233726
4982,madhya-pradesh,2023,1,457001,233495
4983,madhya-pradesh,2023,1,482001,215070
4984,madhya-pradesh,2023,1,480001,211859
4985,madhya-pradesh,2023,1,474001,200550
4986,madhya-pradesh,2023,1,485001,199604
4987,madhya-pradesh,2023,3,482002,341355
4988,madhya-pradesh,2023,3,455001,311925
4989,madhya-pradesh,2023,3,452001,309315
4990,madhya-pradesh,2023,3,452010,286991
4991,madhya-pradesh,2023,3,457001,253258
4992,madhya-pradesh,2023,3,462001,252027
4993,madhya-pradesh,2023,3,482001,231205
4994,madhya-pradesh,2023,3,480001,228883
4995,madhya-pradesh,2023,3,474001,216725
4996,madhya-pradesh,2023,3,485001,215698
4997,madhya-pradesh,2018,4,452001,81206
4998,madhya-pradesh,2018,4,482002,77791
4999,madhya-pradesh,2018,4,452010,76811
5000,madhya-pradesh,2018,4,455001,73952
5001,madhya-pradesh,2018,4,462001,54496
5002,madhya-pradesh,2018,4,482001,54390
5003,madhya-pradesh,2018,4,457001,51238
5004,madhya-pradesh,2018,4,480001,50803
5005,madhya-pradesh,2018,4,485001,50329
5006,madhya-pradesh,2018,4,452016,48626
5007,madhya-pradesh,2018,2,452001,55837
5008,madhya-pradesh,2018,2,452010,52677
5009,madhya-pradesh,2018,2,455001,50091
5010,madhya-pradesh,2018,2,482002,49877
5011,madhya-pradesh,2018,2,462001,36311
5012,madhya-pradesh,2018,2,482001,35303
5013,madhya-pradesh,2018,2,457001,33608
5014,madhya-pradesh,2018,2,452016,32883
5015,madhya-pradesh,2018,2,480001,32800
5016,madhya-pradesh,2018,2,485001,32316
5017,madhya-pradesh,2018,1,452001,42977
5018,madhya-pradesh,2018,1,452010,40850
5019,madhya-pradesh,2018,1,455001,37899
5020,madhya-pradesh,2018,1,482002,37645
5021,madhya-pradesh,2018,1,462001,27351
5022,madhya-pradesh,2018,1,482001,26665
5023,madhya-pradesh,2018,1,452016,25256
5024,madhya-pradesh,2018,1,457001,24909
5025,madhya-pradesh,2018,1,485001,24806
5026,madhya-pradesh,2018,1,462022,24661
5027,madhya-pradesh,2018,3,452001,67243
5028,madhya-pradesh,2018,3,452010,63537
5029,madhya-pradesh,2018,3,455001,61117
5030,madhya-pradesh,2018,3,482002,60999
5031,madhya-pradesh,2018,3,462001,43609
5032,madhya-pradesh,2018,3,482001,43593
5033,madhya-pradesh,2018,3,457001,41975
5034,madhya-pradesh,2018,3,480001,40061
5035,madhya-pradesh,2018,3,452016,39967
5036,madhya-pradesh,2018,3,485001,39351
5037,nagaland,2022,4,797112,52003
5038,nagaland,2022,4,797115,22989
5039,nagaland,2022,4,797001,20322
5040,nagaland,2022,4,797103,18788
5041,nagaland,2022,4,797113,16887
5042,nagaland,2022,4,798601,15487
5043,nagaland,2022,4,798621,14736
5044,nagaland,2022,4,797120,13713
5045,nagaland,2022,4,797111,12881
5046,nagaland,2022,4,798612,12037
5047,nagaland,2022,2,797112,46784
5048,nagaland,2022,2,797115,20737
5049,nagaland,2022,2,797001,18359
5050,nagaland,2022,2,797103,17045
5051,nagaland,2022,2,797113,15229
5052,nagaland,2022,2,798601,14157
5053,nagaland,2022,2,798621,13310
5054,nagaland,2022,2,797120,12440
5055,nagaland,2022,2,797111,11723
5056,nagaland,2022,2,798612,10995
5057,nagaland,2022,1,797112,44337
5058,nagaland,2022,1,797115,19632
5059,nagaland,2022,1,797001,17384
5060,nagaland,2022,1,797103,16093
5061,nagaland,2022,1,797113,14412
5062,nagaland,2022,1,798601,13441
5063,nagaland,2022,1,798621,12565
5064,nagaland,2022,1,797120,11765
5065,nagaland,2022,1,797111,11143
5066,nagaland,2022,1,798612,10400
5067,nagaland,2022,3,797112,49392
5068,nagaland,2022,3,797115,21907
5069,nagaland,2022,3,797001,19352
5070,nagaland,2022,3,797103,17971
5071,nagaland,2022,3,797113,16067
5072,nagaland,2022,3,798601,14866
5073,nagaland,2022,3,798621,14021
5074,nagaland,2022,3,797120,13080
5075,nagaland,2022,3,797111,12325
5076,nagaland,2022,3,798612,11569
5077,nagaland,2021,4,797112,41813
5078,nagaland,2021,4,797115,18475
5079,nagaland,2021,4,797001,16383
5080,nagaland,2021,4,797103,15128
5081,nagaland,2021,4,797113,13595
5082,nagaland,2021,4,798601,12642
5083,nagaland,2021,4,798621,11795
5084,nagaland,2021,4,797120,11079
5085,nagaland,2021,4,797111,10498
5086,nagaland,2021,4,798612,9750
5087,nagaland,2021,2,797112,36359
5088,nagaland,2021,2,797115,16111
5089,nagaland,2021,2,797001,14273
5090,nagaland,2021,2,797103,12957
5091,nagaland,2021,2,797113,11847
5092,nagaland,2021,2,798601,10869
5093,nagaland,2021,2,798621,10141
5094,nagaland,2021,2,797120,9601
5095,nagaland,2021,2,797111,8997
5096,nagaland,2021,2,798612,8290
5097,nagaland,2021,1,797112,33978
5098,nagaland,2021,1,797115,15033
5099,nagaland,2021,1,797001,13341
5100,nagaland,2021,1,797103,12013
5101,nagaland,2021,1,797113,11089
5102,nagaland,2021,1,798601,10112
5103,nagaland,2021,1,798621,9441
5104,nagaland,2021,1,797120,8954
5105,nagaland,2021,1,797111,8394
5106,nagaland,2021,1,798612,7691
5107,nagaland,2021,3,797112,39088
5108,nagaland,2021,3,797115,17302
5109,nagaland,2021,3,797001,15315
5110,nagaland,2021,3,797103,14089
5111,nagaland,2021,3,797113,12707
5112,nagaland,2021,3,798601,11793
5113,nagaland,2021,3,798621,10982
5114,nagaland,2021,3,797120,10343
5115,nagaland,2021,3,797111,9751
5116,nagaland,2021,3,798612,9010
5117,nagaland,2019,4,797112,17953
5118,nagaland,2019,4,797115,6785
5119,nagaland,2019,4,797001,6391
5120,nagaland,2019,4,797103,5601
5121,nagaland,2019,4,797113,5313
5122,nagaland,2019,4,797120,4367
5123,nagaland,2019,4,798601,4286
5124,nagaland,2019,4,797117,3359
5125,nagaland,2019,4,797118,3231
5126,nagaland,2019,4,797116,3045
5127,nagaland,2019,2,797112,13452
5128,nagaland,2019,2,797115,4763
5129,nagaland,2019,2,797001,4588
5130,nagaland,2019,2,797103,4080
5131,nagaland,2019,2,797113,3926
5132,nagaland,2019,2,797120,3113
5133,nagaland,2019,2,798601,3021
5134,nagaland,2019,2,797117,2542
5135,nagaland,2019,2,797118,2346
5136,nagaland,2019,2,797116,2197
5137,nagaland,2019,1,797112,10884
5138,nagaland,2019,1,797115,3844
5139,nagaland,2019,1,797001,3735
5140,nagaland,2019,1,797103,3254
5141,nagaland,2019,1,797113,3218
5142,nagaland,2019,1,797120,2536
5143,nagaland,2019,1,798601,2461
5144,nagaland,2019,1,797117,2159
5145,nagaland,2019,1,797118,1945
5146,nagaland,2019,1,797116,1802
5147,nagaland,2019,3,797112,15905
5148,nagaland,2019,3,797115,5760
5149,nagaland,2019,3,797001,5505
5150,nagaland,2019,3,797103,4831
5151,nagaland,2019,3,797113,4659
5152,nagaland,2019,3,797120,3738
5153,nagaland,2019,3,798601,3609
5154,nagaland,2019,3,797117,2952
5155,nagaland,2019,3,797118,2805
5156,nagaland,2019,3,797116,2641
5157,nagaland,2020,4,797112,31403
5158,nagaland,2020,4,797115,13893
5159,nagaland,2020,4,797001,12395
5160,nagaland,2020,4,797103,11126
5161,nagaland,2020,4,797113,10273
5162,nagaland,2020,4,798601,9384
5163,nagaland,2020,4,798621,8705
5164,nagaland,2020,4,797120,8363
5165,nagaland,2020,4,797111,7765
5166,nagaland,2020,4,798612,7108
5167,nagaland,2020,2,797112,23618
5168,nagaland,2020,2,797115,9616
5169,nagaland,2020,2,797001,8487
5170,nagaland,2020,2,797103,7784
5171,nagaland,2020,2,797113,7106
5172,nagaland,2020,2,798601,6168
5173,nagaland,2020,2,797120,5825
5174,nagaland,2020,2,797111,4530
5175,nagaland,2020,2,797117,4398
5176,nagaland,2020,2,797118,4360
5177,nagaland,2020,1,797112,20343
5178,nagaland,2020,1,797115,7928
5179,nagaland,2020,1,797001,7238
5180,nagaland,2020,1,797103,6476
5181,nagaland,2020,1,797113,6010
5182,nagaland,2020,1,798601,4927
5183,nagaland,2020,1,797120,4924
5184,nagaland,2020,1,797117,3793
5185,nagaland,2020,1,797118,3712
5186,nagaland,2020,1,797111,3534
5187,nagaland,2020,3,797112,28305
5188,nagaland,2020,3,797115,12485
5189,nagaland,2020,3,797001,11224
5190,nagaland,2020,3,797103,10053
5191,nagaland,2020,3,797113,9310
5192,nagaland,2020,3,798601,8499
5193,nagaland,2020,3,798621,7957
5194,nagaland,2020,3,797120,7573
5195,nagaland,2020,3,797111,7018
5196,nagaland,2020,3,798612,6295
5197,nagaland,2023,2,797112,56714
5198,nagaland,2023,2,797115,25083
5199,nagaland,2023,2,797001,22187
5200,nagaland,2023,2,797103,20571
5201,nagaland,2023,2,797113,18355
5202,nagaland,2023,2,798601,16847
5203,nagaland,2023,2,798621,16117
5204,nagaland,2023,2,797120,14966
